"Customer ID","Country","TotalSpent","InvoiceCount","UniqueProducts","TotalQuantity","FirstPurchaseDate","LastPurchaseDate"
13289.0,United Kingdom,307.95,1,16,119,"2009-12-16 11:53:00","2009-12-16 11:53:00"
15778.0,United Kingdom,307.95,1,17,101,"2010-10-04 15:10:00","2010-10-04 15:10:00"
16123.0,United Kingdom,307.78,1,16,170,"2011-10-19 09:18:00","2011-10-19 09:18:00"
13529.0,United Kingdom,307.76,2,15,74,"2011-05-19 11:50:00","2011-09-22 09:15:00"
18070.0,United Kingdom,307.75,2,10,85,"2009-12-08 17:15:00","2010-02-08 13:28:00"
15454.0,United Kingdom,307.69,2,35,148,"2010-03-31 13:15:00","2010-12-12 14:21:00"
13060.0,United Kingdom,307.53,1,15,123,"2011-03-31 11:37:00","2011-03-31 11:37:00"
18269.0,United Kingdom,307.5,2,7,146,"2010-12-08 13:53:00","2010-12-16 15:39:00"
17120.0,United Kingdom,307.46,1,18,120,"2011-04-20 15:21:00","2011-04-20 15:21:00"
13932.0,United Kingdom,307.4,1,16,72,"2011-02-18 12:02:00","2011-02-18 12:02:00"
15374.0,United Kingdom,307.32,2,8,290,"2010-03-25 12:03:00","2011-08-03 09:59:00"
17721.0,United Kingdom,307.21,1,11,107,"2010-02-18 15:18:00","2010-02-18 15:18:00"
13036.0,United Kingdom,307.1,1,6,38,"2010-01-24 11:35:00","2010-01-24 11:35:00"
13142.0,United Kingdom,307.09,1,23,258,"2011-11-20 16:07:00","2011-11-20 16:07:00"
15087.0,United Kingdom,306.94,1,15,470,"2011-03-03 10:34:00","2011-03-03 10:34:00"
17551.0,United Kingdom,306.84,1,39,150,"2010-12-15 14:12:00","2010-12-15 14:12:00"
16649.0,United Kingdom,306.58,1,20,82,"2010-07-07 15:41:00","2010-07-07 15:41:00"
13718.0,United Kingdom,306.55,2,9,173,"2011-02-17 11:58:00","2011-04-07 13:24:00"
13281.0,United Kingdom,306.45,3,24,175,"2010-04-27 11:00:00","2010-09-28 18:43:00"
17077.0,United Kingdom,306.0,1,1,36,"2010-05-10 16:36:00","2010-05-10 16:36:00"
14168.0,United Kingdom,305.9,3,11,138,"2010-05-24 12:28:00","2010-10-15 10:49:00"
16796.0,United Kingdom,305.62,1,18,186,"2011-09-11 14:01:00","2011-09-11 14:01:00"
16181.0,United Kingdom,305.54,1,11,152,"2011-09-27 13:38:00","2011-09-27 13:38:00"
14990.0,United Kingdom,305.42,2,41,130,"2009-12-09 13:31:00","2010-04-06 13:54:00"
14783.0,United Kingdom,305.35,2,17,261,"2010-02-18 16:16:00","2010-02-22 16:08:00"
13383.0,United Kingdom,305.28,1,1,288,"2010-06-14 11:45:00","2010-06-14 11:45:00"
15893.0,United Kingdom,305.28,1,1,288,"2010-08-15 11:12:00","2010-08-15 11:12:00"
13667.0,United Kingdom,305.02,1,82,154,"2011-07-13 15:42:00","2011-07-13 15:42:00"
15163.0,United Kingdom,304.47,2,29,186,"2011-05-31 15:22:00","2011-11-21 13:10:00"
18185.0,United Kingdom,304.25,1,17,183,"2011-04-04 13:42:00","2011-04-04 13:42:00"
13343.0,United Kingdom,303.93,2,19,126,"2011-06-15 12:24:00","2011-06-20 11:37:00"
16489.0,United Kingdom,303.7,2,4,38,"2010-09-29 15:02:00","2010-11-24 14:40:00"
13660.0,United Kingdom,303.69,2,39,135,"2010-11-04 16:10:00","2010-11-09 10:01:00"
14791.0,United Kingdom,303.63,1,19,127,"2010-04-12 10:24:00","2010-04-12 10:24:00"
14806.0,United Kingdom,303.43,2,17,423,"2010-09-26 15:50:00","2011-09-25 15:32:00"
17339.0,United Kingdom,303.36,4,10,168,"2010-07-18 13:08:00","2011-09-06 13:29:00"
16689.0,United Kingdom,303.26,3,13,168,"2011-09-18 13:29:00","2011-09-25 11:39:00"
17207.0,United Kingdom,303.22,1,55,241,"2010-02-25 19:08:00","2010-02-25 19:08:00"
18255.0,United Kingdom,303.15,2,16,201,"2010-09-09 16:31:00","2011-09-11 13:16:00"
15060.0,United Kingdom,303.09,4,81,263,"2011-11-30 14:03:00","2011-12-01 13:47:00"
16425.0,United Kingdom,302.7,1,21,199,"2011-02-10 14:30:00","2011-02-10 14:30:00"
18165.0,United Kingdom,302.46,1,10,254,"2011-06-15 13:23:00","2011-06-15 13:23:00"
15308.0,United Kingdom,302.27,2,19,173,"2011-03-10 13:08:00","2011-03-14 12:24:00"
15054.0,United Kingdom,302.1,2,105,198,"2011-10-30 14:33:00","2011-11-27 15:02:00"
15242.0,United Kingdom,302.04,1,4,196,"2010-10-13 15:33:00","2010-10-13 15:33:00"
13773.0,United Kingdom,301.54,2,19,174,"2010-02-18 10:27:00","2010-11-08 11:49:00"
12665.0,Germany,301.45,5,13,157,"2010-02-08 15:11:00","2011-01-19 08:34:00"
15667.0,United Kingdom,301.32,1,13,240,"2011-10-31 10:56:00","2011-10-31 10:56:00"
14043.0,United Kingdom,301.3,3,37,152,"2009-12-10 14:34:00","2010-08-05 18:18:00"
15148.0,United Kingdom,301.29,1,20,187,"2011-11-29 08:21:00","2011-11-29 08:21:00"
13625.0,United Kingdom,301.26,1,21,144,"2010-04-22 10:50:00","2010-04-22 10:50:00"
15432.0,United Kingdom,301.26,4,16,90,"2010-06-16 14:34:00","2011-11-16 16:30:00"
16437.0,United Kingdom,301.25,2,17,197,"2010-10-06 12:34:00","2010-11-23 16:59:00"
12351.0,Unspecified,300.93,1,21,261,"2010-11-29 15:23:00","2010-11-29 15:23:00"
13400.0,United Kingdom,300.93,2,23,282,"2010-05-06 09:00:00","2010-05-14 13:25:00"
16479.0,United Kingdom,300.83,2,35,102,"2011-11-29 13:04:00","2011-11-29 13:40:00"
16050.0,United Kingdom,300.7,3,19,388,"2010-11-03 15:55:00","2011-06-19 11:44:00"
17556.0,United Kingdom,300.67,2,13,184,"2010-11-25 17:00:00","2011-05-18 10:48:00"
14797.0,United Kingdom,300.31,1,16,99,"2010-07-20 14:07:00","2010-07-20 14:07:00"
15724.0,United Kingdom,299.8,5,17,114,"2010-11-04 10:22:00","2011-05-22 14:40:00"
12852.0,United Kingdom,299.75,2,17,145,"2011-02-18 08:47:00","2011-02-22 14:56:00"
17766.0,United Kingdom,299.61,2,21,155,"2010-11-23 14:17:00","2010-11-23 14:29:00"
12864.0,United Kingdom,299.57,2,5,447,"2010-07-19 17:22:00","2011-07-24 13:03:00"
13346.0,United Kingdom,299.4,6,4,180,"2010-04-22 12:34:00","2010-09-03 11:41:00"
17898.0,United Kingdom,299.18,4,48,251,"2010-05-21 17:22:00","2011-09-15 14:56:00"
12595.0,Germany,299.02,1,19,271,"2010-07-23 09:10:00","2010-07-23 09:10:00"
17124.0,United Kingdom,298.89,1,31,130,"2011-06-07 14:02:00","2011-06-07 14:02:00"
12423.0,Denmark,298.8,1,13,82,"2010-08-31 09:31:00","2010-08-31 09:31:00"
17824.0,United Kingdom,298.4,1,13,408,"2011-10-19 14:14:00","2011-10-19 14:14:00"
12881.0,United Kingdom,298.0,1,7,21,"2011-03-09 11:44:00","2011-03-09 11:44:00"
13164.0,United Kingdom,297.46,3,8,114,"2010-02-10 11:52:00","2010-05-19 13:52:00"
13708.0,United Kingdom,296.88,1,49,306,"2011-03-13 13:46:00","2011-03-13 13:46:00"
14985.0,United Kingdom,296.75,2,78,260,"2010-12-16 19:51:00","2011-05-25 14:29:00"
18059.0,United Kingdom,296.71,4,17,258,"2011-10-03 09:30:00","2011-11-30 17:02:00"
13751.0,United Kingdom,296.25,1,9,152,"2011-02-24 15:56:00","2011-02-24 15:56:00"
13504.0,United Kingdom,295.93,1,22,178,"2011-10-06 13:20:00","2011-10-06 13:20:00"
15962.0,United Kingdom,295.83,1,43,235,"2010-09-16 13:48:00","2010-09-16 13:48:00"
14614.0,United Kingdom,295.13,1,19,189,"2010-11-18 13:04:00","2010-11-18 13:04:00"
17057.0,United Kingdom,294.74,1,48,129,"2010-04-22 19:21:00","2010-04-22 19:21:00"
14747.0,United Kingdom,294.3,2,18,82,"2011-04-04 14:09:00","2011-04-06 10:17:00"
17506.0,United Kingdom,294.29,2,14,136,"2011-09-25 11:39:00","2011-09-30 12:54:00"
14137.0,United Kingdom,294.1,2,11,400,"2010-01-13 12:30:00","2010-01-27 10:21:00"
15041.0,United Kingdom,294.02,2,98,197,"2010-09-21 13:16:00","2011-06-22 16:16:00"
17927.0,United Kingdom,294.0,1,10,108,"2009-12-18 11:03:00","2009-12-18 11:03:00"
15718.0,United Kingdom,293.79,1,18,95,"2010-06-17 16:20:00","2010-06-17 16:20:00"
15135.0,United Kingdom,293.78,3,17,82,"2010-06-01 13:33:00","2011-04-20 15:58:00"
14192.0,United Kingdom,293.74,1,14,218,"2010-11-16 17:44:00","2010-11-16 17:44:00"
15928.0,United Kingdom,293.53,1,11,164,"2010-02-21 15:16:00","2010-02-21 15:16:00"
17710.0,United Kingdom,293.5,1,20,158,"2010-10-12 07:49:00","2010-10-12 07:49:00"
17441.0,United Kingdom,293.35,1,21,245,"2009-12-07 13:32:00","2009-12-07 13:32:00"
14835.0,United Kingdom,293.1,3,1,178,"2010-04-01 19:34:00","2010-06-30 17:30:00"
16721.0,United Kingdom,292.47,1,37,172,"2011-03-22 16:08:00","2011-03-22 16:08:00"
16956.0,United Kingdom,292.34,2,16,112,"2011-11-22 08:56:00","2011-11-30 14:28:00"
13739.0,United Kingdom,292.2,2,6,76,"2010-06-30 10:25:00","2011-11-21 13:35:00"
13449.0,United Kingdom,291.88,1,19,222,"2011-11-16 08:28:00","2011-11-16 08:28:00"
17907.0,United Kingdom,291.76,1,13,1046,"2010-03-09 12:33:00","2010-03-09 12:33:00"
14727.0,United Kingdom,291.13,4,43,76,"2010-06-11 13:23:00","2011-03-10 14:45:00"
18182.0,United Kingdom,291.13,1,10,167,"2010-09-02 14:25:00","2010-09-02 14:25:00"
15302.0,United Kingdom,291.05,2,15,101,"2009-12-09 13:11:00","2009-12-17 17:39:00"
13796.0,United Kingdom,289.7,1,22,218,"2010-07-28 14:45:00","2010-07-28 14:45:00"
14433.0,United Kingdom,289.6,1,72,134,"2010-08-31 12:35:00","2010-08-31 12:35:00"
14162.0,United Kingdom,289.36,2,25,142,"2011-02-20 12:32:00","2011-06-19 11:36:00"
17501.0,United Kingdom,288.6,2,18,160,"2011-05-03 09:46:00","2011-05-03 09:47:00"
16808.0,United Kingdom,288.42,2,21,196,"2011-03-10 19:05:00","2011-09-01 19:34:00"
13616.0,United Kingdom,288.1,2,31,175,"2010-01-17 14:56:00","2010-05-20 12:59:00"
14010.0,United Kingdom,288.1,3,20,128,"2010-05-23 12:46:00","2010-05-23 13:00:00"
16432.0,United Kingdom,287.4,1,8,276,"2011-10-06 13:59:00","2011-10-06 13:59:00"
17497.0,United Kingdom,287.25,2,7,59,"2010-04-08 08:01:00","2010-11-14 14:17:00"
13508.0,United Kingdom,287.05,2,27,180,"2010-03-07 11:58:00","2011-04-10 11:58:00"
13909.0,United Kingdom,286.6,2,35,302,"2010-07-06 16:52:00","2010-10-12 17:22:00"
17688.0,United Kingdom,286.5,2,19,108,"2010-11-11 10:41:00","2010-11-30 10:51:00"
14183.0,United Kingdom,286.29,2,27,61,"2010-08-15 15:36:00","2010-10-24 14:45:00"
16555.0,United Kingdom,285.89,10,59,175,"2010-07-22 13:39:00","2011-11-04 14:31:00"
14660.0,United Kingdom,285.74,2,24,228,"2011-08-31 10:40:00","2011-09-14 11:34:00"
14402.0,United Kingdom,285.6,1,8,240,"2010-02-25 13:20:00","2010-02-25 13:20:00"
16890.0,United Kingdom,285.41,3,17,243,"2010-05-06 16:27:00","2010-08-20 11:23:00"
17355.0,United Kingdom,285.11,1,28,257,"2010-11-18 13:18:00","2010-11-18 13:18:00"
17627.0,United Kingdom,285.11,2,11,673,"2009-12-10 19:08:00","2010-08-18 11:27:00"
16429.0,United Kingdom,284.55,1,2,9,"2011-08-25 13:54:00","2011-08-25 13:54:00"
15445.0,United Kingdom,284.5,2,12,118,"2010-04-28 15:00:00","2011-03-20 15:06:00"
17359.0,United Kingdom,284.46,2,36,237,"2010-03-01 14:48:00","2011-11-28 14:37:00"
12851.0,United Kingdom,284.13,2,71,160,"2010-08-19 15:13:00","2011-09-04 12:41:00"
15662.0,United Kingdom,283.73,2,12,145,"2009-12-01 13:49:00","2010-02-16 16:47:00"
15338.0,United Kingdom,283.43,1,56,150,"2010-01-31 14:25:00","2010-01-31 14:25:00"
15391.0,United Kingdom,282.92,2,12,108,"2010-05-04 15:04:00","2010-05-18 12:11:00"
15936.0,United Kingdom,282.79,2,16,211,"2010-08-29 11:42:00","2010-11-25 16:39:00"
17247.0,United Kingdom,282.19,1,53,106,"2011-11-24 15:21:00","2011-11-24 15:21:00"
17072.0,United Kingdom,282.05,1,20,218,"2010-03-24 16:33:00","2010-03-24 16:33:00"
16557.0,United Kingdom,281.85,2,11,111,"2011-07-25 13:28:00","2011-11-15 14:04:00"
13326.0,United Kingdom,281.76,1,13,140,"2010-10-03 16:00:00","2010-10-03 16:00:00"
13679.0,United Kingdom,281.26,3,44,102,"2009-12-04 16:52:00","2010-08-03 12:13:00"
18042.0,United Kingdom,281.15,2,13,69,"2010-06-16 10:53:00","2011-10-17 11:49:00"
15772.0,United Kingdom,280.88,1,16,110,"2010-10-17 13:33:00","2010-10-17 13:33:00"
14242.0,United Kingdom,280.55,2,13,123,"2011-01-18 08:53:00","2011-04-19 11:46:00"
13606.0,United Kingdom,280.54,3,40,279,"2011-02-01 11:42:00","2011-11-10 17:46:00"
13581.0,United Kingdom,280.53,2,32,119,"2010-10-21 16:30:00","2011-02-03 14:41:00"
15556.0,United Kingdom,279.77,1,31,236,"2011-11-15 16:08:00","2011-11-15 16:08:00"
17264.0,United Kingdom,279.59,1,70,227,"2010-10-11 12:52:00","2010-10-11 12:52:00"
17786.0,United Kingdom,278.74,2,57,200,"2011-01-26 14:35:00","2011-09-15 12:51:00"
14303.0,United Kingdom,277.94,2,21,218,"2010-10-01 10:31:00","2010-10-28 15:37:00"
16543.0,United Kingdom,277.81,2,18,303,"2010-04-27 11:38:00","2010-05-05 13:34:00"
16334.0,United Kingdom,277.48,1,54,211,"2010-08-04 16:38:00","2010-08-04 16:38:00"
15355.0,United Kingdom,277.05,2,9,45,"2011-10-17 15:22:00","2011-11-10 13:44:00"
13272.0,United Kingdom,276.56,2,15,96,"2011-09-11 12:06:00","2011-11-08 14:00:00"
12750.0,Poland,275.88,1,15,137,"2011-08-03 09:13:00","2011-08-03 09:13:00"
13399.0,United Kingdom,275.4,3,10,120,"2010-07-08 17:47:00","2010-09-01 13:59:00"
16297.0,United Kingdom,275.4,4,21,180,"2011-03-16 08:29:00","2011-05-11 11:15:00"
16313.0,United Kingdom,274.15,2,16,165,"2011-10-21 09:04:00","2011-12-06 13:02:00"
12789.0,Netherlands,273.35,3,5,36,"2010-01-15 12:06:00","2011-10-05 13:34:00"
13307.0,United Kingdom,273.34,3,15,140,"2010-04-26 13:28:00","2011-08-11 17:14:00"
15964.0,United Kingdom,272.96,1,20,94,"2010-02-14 15:30:00","2010-02-14 15:30:00"
17498.0,United Kingdom,272.22,1,17,394,"2011-09-25 12:25:00","2011-09-25 12:25:00"
13917.0,United Kingdom,272.04,2,16,228,"2011-06-01 12:46:00","2011-10-21 09:56:00"
14816.0,United Kingdom,271.85,1,4,5,"2011-05-26 13:16:00","2011-05-26 13:16:00"
17292.0,United Kingdom,271.75,2,14,131,"2010-05-09 14:52:00","2010-08-24 17:14:00"
14436.0,United Kingdom,271.7,2,11,297,"2010-06-04 11:32:00","2011-09-02 10:13:00"
16089.0,United Kingdom,271.44,2,42,122,"2010-07-18 15:51:00","2010-11-18 13:51:00"
13058.0,United Kingdom,271.4,3,5,52,"2011-07-11 12:01:00","2011-11-15 12:43:00"
15943.0,United Kingdom,271.29,2,12,183,"2010-01-31 11:04:00","2010-02-28 12:49:00"
13837.0,United Kingdom,271.24,2,17,183,"2011-01-26 12:15:00","2011-05-12 12:10:00"
17278.0,United Kingdom,271.24,2,17,195,"2010-05-23 13:49:00","2011-04-12 13:10:00"
18238.0,United Kingdom,270.92,1,14,114,"2010-07-12 12:51:00","2010-07-12 12:51:00"
13533.0,United Kingdom,270.79,3,61,204,"2011-03-17 12:47:00","2011-06-10 11:54:00"
14520.0,United Kingdom,270.6,2,3,146,"2011-02-22 09:15:00","2011-12-08 09:46:00"
16757.0,United Kingdom,270.48,2,13,180,"2010-10-26 15:09:00","2011-01-25 11:59:00"
15609.0,United Kingdom,270.03,2,16,145,"2011-06-08 13:00:00","2011-06-10 09:55:00"
12807.0,Sweden,269.95,3,17,120,"2010-11-18 13:20:00","2010-11-22 09:16:00"
12751.0,Brazil,268.27,1,61,189,"2010-09-21 12:49:00","2010-09-21 12:49:00"
18254.0,United Kingdom,267.9,1,16,188,"2010-05-07 14:37:00","2010-05-07 14:37:00"
14039.0,United Kingdom,267.28,2,10,192,"2010-05-13 10:15:00","2011-11-06 13:48:00"
15408.0,United Kingdom,267.18,1,34,106,"2011-03-20 15:02:00","2011-03-20 15:02:00"
15503.0,United Kingdom,267.15,2,112,136,"2009-12-13 11:34:00","2010-12-12 10:57:00"
15320.0,United Kingdom,267.13,1,36,326,"2011-10-26 13:27:00","2011-10-26 13:27:00"
15517.0,United Kingdom,267.03,1,27,293,"2011-04-20 14:02:00","2011-04-20 14:02:00"
14863.0,United Kingdom,266.76,1,11,132,"2011-11-10 15:04:00","2011-11-10 15:04:00"
16502.0,United Kingdom,266.5,2,41,251,"2010-03-29 13:39:00","2010-03-29 13:44:00"
14392.0,United Kingdom,266.4,1,14,114,"2010-10-03 12:56:00","2010-10-03 12:56:00"
15119.0,United Kingdom,266.4,1,14,88,"2011-04-08 09:08:00","2011-04-08 09:08:00"
12962.0,United Kingdom,266.39,2,15,129,"2011-08-18 13:38:00","2011-12-02 15:55:00"
13217.0,United Kingdom,266.12,6,3,364,"2010-02-22 12:49:00","2011-08-09 15:32:00"
15019.0,United Kingdom,266.0,1,64,159,"2011-03-18 12:35:00","2011-03-18 12:35:00"
17636.0,United Kingdom,265.93,2,20,176,"2011-11-20 14:40:00","2011-12-01 08:29:00"
16321.0,Australia,265.5,10,15,102,"2009-12-01 10:33:00","2011-09-28 14:55:00"
16074.0,United Kingdom,265.25,1,23,39,"2010-11-14 13:19:00","2010-11-14 13:19:00"
13973.0,United Kingdom,264.7,1,11,109,"2011-02-25 15:21:00","2011-02-25 15:21:00"
16615.0,United Kingdom,264.5,2,19,207,"2010-03-23 15:13:00","2010-05-20 09:24:00"
16286.0,United Kingdom,263.65,4,17,87,"2010-03-26 09:58:00","2010-08-19 14:48:00"
13128.0,United Kingdom,263.5,1,1,31,"2010-03-18 15:08:00","2010-03-18 15:08:00"
12892.0,United Kingdom,263.38,1,18,140,"2010-11-08 09:51:00","2010-11-08 09:51:00"
17808.0,United Kingdom,262.64,4,29,143,"2010-05-07 16:26:00","2010-06-09 10:44:00"
12771.0,Portugal,262.5,2,15,100,"2010-08-11 11:51:00","2010-09-01 12:34:00"
13331.0,United Kingdom,262.4,1,12,54,"2010-11-03 08:04:00","2010-11-03 08:04:00"
14526.0,United Kingdom,262.4,1,41,179,"2010-11-15 13:32:00","2010-11-15 13:32:00"
17910.0,United Kingdom,261.7,1,25,121,"2009-12-13 16:04:00","2009-12-13 16:04:00"
14269.0,United Kingdom,261.68,2,16,114,"2010-09-26 12:53:00","2010-09-30 18:19:00"
12655.0,France,261.35,1,16,80,"2010-10-12 09:17:00","2010-10-12 09:17:00"
17385.0,United Kingdom,261.11,1,42,201,"2011-11-25 11:02:00","2011-11-25 11:02:00"
13080.0,United Kingdom,260.83,5,17,191,"2010-04-09 13:07:00","2011-06-13 14:59:00"
13189.0,United Kingdom,260.68,2,29,842,"2011-08-16 13:12:00","2011-11-21 10:39:00"
15014.0,United Kingdom,260.17,2,29,151,"2011-06-16 19:40:00","2011-10-27 20:07:00"
17901.0,United Kingdom,260.08,3,22,38,"2010-07-06 10:54:00","2011-11-10 17:29:00"
17022.0,United Kingdom,260.0,2,16,180,"2010-10-03 10:27:00","2011-11-08 17:09:00"
12487.0,Sweden,259.8,2,3,144,"2009-12-09 09:16:00","2009-12-09 11:36:00"
16733.0,United Kingdom,259.68,1,12,112,"2010-06-28 10:12:00","2010-06-28 10:12:00"
14149.0,United Kingdom,259.43,3,28,129,"2011-05-03 09:44:00","2011-05-11 12:34:00"
16217.0,United Kingdom,259.39,4,14,76,"2011-03-02 15:28:00","2011-04-18 13:31:00"
17125.0,United Kingdom,259.35,1,34,291,"2011-10-20 14:41:00","2011-10-20 14:41:00"
13127.0,United Kingdom,259.17,1,15,127,"2011-09-23 10:26:00","2011-09-23 10:26:00"
17558.0,United Kingdom,259.17,1,28,54,"2010-11-11 14:36:00","2010-11-11 14:36:00"
17219.0,United Kingdom,259.13,2,43,188,"2010-10-19 11:29:00","2011-11-08 11:25:00"
15536.0,United Kingdom,259.09,1,16,242,"2010-10-26 16:31:00","2010-10-26 16:31:00"
16381.0,United Kingdom,258.7,2,60,112,"2010-10-17 13:06:00","2010-11-09 09:56:00"
13683.0,United Kingdom,258.6,1,10,180,"2010-09-08 10:00:00","2010-09-08 10:00:00"
13227.0,United Kingdom,257.7,1,9,99,"2011-05-22 11:47:00","2011-05-22 11:47:00"
16542.0,United Kingdom,257.32,2,13,142,"2010-11-03 14:44:00","2011-10-17 10:47:00"
15852.0,United Kingdom,257.26,3,31,60,"2010-07-01 10:16:00","2011-06-06 11:22:00"
15404.0,United Kingdom,257.06,1,16,334,"2010-11-29 11:03:00","2010-11-29 11:03:00"
14166.0,United Kingdom,256.85,2,39,84,"2010-03-23 15:10:00","2010-07-22 19:42:00"
14876.0,United Kingdom,256.7,2,12,162,"2010-05-27 13:49:00","2010-07-06 14:57:00"
14274.0,United Kingdom,256.6,1,15,178,"2010-01-22 12:51:00","2010-01-22 12:51:00"
12430.0,Norway,256.4,1,11,117,"2011-10-27 15:09:00","2011-10-27 15:09:00"
13806.0,United Kingdom,256.38,1,10,56,"2011-10-07 11:43:00","2011-10-07 11:43:00"
17896.0,United Kingdom,256.32,1,2,288,"2011-11-16 13:59:00","2011-11-16 13:59:00"
13825.0,United Kingdom,255.59,2,38,182,"2009-12-09 14:30:00","2010-03-28 11:02:00"
14881.0,United Kingdom,255.4,1,17,316,"2011-11-20 11:06:00","2011-11-20 11:06:00"
13121.0,United Kingdom,254.73,2,50,227,"2011-03-15 16:47:00","2011-03-15 16:51:00"
12604.0,France,254.18,2,15,201,"2011-03-23 12:06:00","2011-09-21 14:08:00"
15923.0,United Kingdom,254.16,1,21,244,"2010-12-02 12:16:00","2010-12-02 12:16:00"
17992.0,United Kingdom,254.13,1,49,131,"2010-11-15 13:04:00","2010-11-15 13:04:00"
14765.0,United Kingdom,254.11,3,38,135,"2011-06-16 19:49:00","2011-11-10 19:53:00"
17626.0,United Kingdom,254.0,1,18,202,"2010-04-16 12:15:00","2010-04-16 12:15:00"
16845.0,United Kingdom,253.88,1,20,167,"2010-03-31 13:09:00","2010-03-31 13:09:00"
17210.0,United Kingdom,253.37,1,47,243,"2010-11-12 12:15:00","2010-11-12 12:15:00"
18267.0,United Kingdom,252.87,2,18,131,"2010-02-05 08:43:00","2010-02-18 09:12:00"
15035.0,United Kingdom,252.73,1,26,245,"2011-09-11 11:08:00","2011-09-11 11:08:00"
13251.0,United Kingdom,252.68,1,25,215,"2010-11-02 13:20:00","2010-11-02 13:20:00"
15552.0,United Kingdom,252.52,2,29,166,"2010-03-26 16:17:00","2011-05-06 14:47:00"
13404.0,United Kingdom,252.49,2,11,111,"2011-05-11 11:57:00","2011-12-08 15:37:00"
13645.0,United Kingdom,252.1,1,5,158,"2011-08-11 16:11:00","2011-08-11 16:11:00"
16453.0,United Kingdom,251.71,2,15,139,"2010-06-09 13:15:00","2010-06-27 12:46:00"
16976.0,United Kingdom,251.52,1,2,88,"2011-03-17 16:33:00","2011-03-17 16:33:00"
16911.0,United Kingdom,251.35,3,30,159,"2010-02-16 16:12:00","2010-03-22 15:57:00"
13861.0,United Kingdom,251.31,3,21,220,"2010-06-27 11:37:00","2010-10-06 14:20:00"
18266.0,United Kingdom,251.1,1,14,138,"2010-10-01 15:33:00","2010-10-01 15:33:00"
16962.0,United Kingdom,251.04,1,15,158,"2010-10-26 11:36:00","2010-10-26 11:36:00"
14764.0,United Kingdom,250.55,2,6,175,"2011-10-24 11:54:00","2011-10-27 10:46:00"
17303.0,United Kingdom,250.04,1,53,144,"2010-12-13 13:32:00","2010-12-13 13:32:00"
15510.0,United Kingdom,250.0,1,1,2,"2011-01-13 12:10:00","2011-01-13 12:10:00"
18002.0,United Kingdom,249.92,4,52,72,"2009-12-08 11:07:00","2010-11-29 10:57:00"
18005.0,United Kingdom,249.72,2,52,93,"2011-10-23 14:40:00","2011-12-06 11:51:00"
13747.0,United Kingdom,249.4,2,4,68,"2010-10-11 09:15:00","2010-12-01 10:37:00"
12563.0,Italy,249.24,1,13,113,"2010-10-27 09:52:00","2010-10-27 09:52:00"
14483.0,United Kingdom,249.2,3,14,191,"2009-12-03 10:16:00","2011-07-13 09:45:00"
16508.0,United Kingdom,248.8,1,42,106,"2010-03-19 13:41:00","2010-03-19 13:41:00"
13061.0,United Kingdom,248.61,1,10,107,"2011-09-28 16:04:00","2011-09-28 16:04:00"
13250.0,United Kingdom,248.54,3,17,106,"2010-07-25 14:01:00","2010-09-13 10:43:00"
13592.0,United Kingdom,247.96,4,15,84,"2011-03-20 14:01:00","2011-11-04 09:49:00"
13834.0,United Kingdom,247.89,3,20,214,"2009-12-17 17:47:00","2010-05-12 10:27:00"
15293.0,United Kingdom,247.5,1,19,178,"2010-02-12 11:54:00","2010-02-12 11:54:00"
13349.0,United Kingdom,247.32,1,16,225,"2011-11-29 08:07:00","2011-11-29 08:07:00"
14658.0,United Kingdom,247.15,2,27,47,"2011-08-14 15:42:00","2011-12-04 15:35:00"
14654.0,United Kingdom,246.86,1,27,273,"2009-12-01 12:57:00","2009-12-01 12:57:00"
15697.0,United Kingdom,246.75,1,14,127,"2010-01-19 09:10:00","2010-01-19 09:10:00"
13943.0,United Kingdom,246.54,1,15,94,"2010-05-11 11:30:00","2010-05-11 11:30:00"
15378.0,United Kingdom,246.5,2,8,130,"2010-07-26 08:47:00","2010-09-03 11:30:00"
15495.0,United Kingdom,246.5,1,20,194,"2010-11-25 13:46:00","2010-11-25 13:46:00"
15783.0,United Kingdom,246.3,1,14,212,"2011-11-29 09:50:00","2011-11-29 09:50:00"
18153.0,United Kingdom,246.22,1,17,200,"2010-02-18 15:50:00","2010-02-18 15:50:00"
16778.0,United Kingdom,245.94,2,16,194,"2011-03-10 15:21:00","2011-09-26 13:48:00"
14325.0,United Kingdom,245.48,1,18,320,"2010-05-19 09:20:00","2010-05-19 09:20:00"
14281.0,United Kingdom,245.15,1,7,45,"2010-10-27 14:45:00","2010-10-27 14:45:00"
12660.0,France,245.1,1,13,127,"2011-11-28 13:26:00","2011-11-28 13:26:00"
15118.0,United Kingdom,244.8,1,1,1440,"2011-07-28 14:54:00","2011-07-28 14:54:00"
13511.0,United Kingdom,244.61,2,5,53,"2010-02-01 12:10:00","2010-08-13 11:29:00"
13905.0,United Kingdom,244.45,3,12,124,"2009-12-07 11:41:00","2010-05-17 17:04:00"
16528.0,United Kingdom,244.41,1,17,171,"2011-12-06 12:45:00","2011-12-06 12:45:00"
14694.0,United Kingdom,244.31,1,15,193,"2010-04-01 19:46:00","2010-04-01 19:46:00"
13551.0,United Kingdom,244.2,2,5,36,"2010-02-11 15:01:00","2011-01-24 14:46:00"
17892.0,United Kingdom,244.1,3,27,109,"2011-07-07 12:56:00","2011-10-14 16:49:00"
